V1,V2,authors
0.02387694779563017,0.009683256214064644,A
0.04813836206127433,-0.010877208299361717,A Afraz
-0.021407522434775384,0.009258250723544935,A Aizenman
-0.04183816396994774,-0.05859741912364593,A Allon
-0.006899584524722663,-0.0048655412992345,A Alsufyani
0.04191137802850105,-0.005743968877828251,A Amedi
0.04553754514254068,-0.026147195903153623,A Anderson
-0.004948861817917296,0.029598547978757495,A Arleo
-0.04313788972739894,-0.040230714862133435,Á Ásgeirsson
-0.029097072415593124,-0.05125958544355994,A Au
-0.011986132605221281,-0.0028330078000108824,A Ayars
-0.00858271895746673,0.02295671085900101,A Ayeni
-0.03527282606085971,-0.06440423436671086,A Baddeley
-0.0023463053982863548,0.052425682003011155,A Baldwin
-0.012241529599210592,-0.0023380739558285257,A Bapat
-0.01032719476240198,0.0028819828365581526,A Barnas
0.06458989692369171,-0.024557426197011376,A Beer
-0.009263327933417418,0.014945596513982948,A Beers
-0.03809887713494022,-0.02903462563334702,A Belopolsky
0.007768672857464641,-0.0032000250440194305,A Berard
-0.014472431455128441,-1.2626294852583823e-4,A Bertone
-0.006663685562375087,0.009705178592865304,A Bevitt
0.015003976013195572,0.023682723231134573,A Bies
-0.042256098977994996,-0.012832181833807368,A Biggs
0.01911031371919378,-0.08249614795496592,A Bocincova
0.03598681309591356,0.009604698677700543,A Bock
0.015109422572097925,0.01639724182025034,A Boonman
0.03176122254585712,-0.004105549877733471,A Bosco
-0.011533217991064257,-0.006301076489653663,A Brockhoff
-0.01135393663098112,0.007358896062508759,A Brown
-0.013229610974961684,0.00968254618686415,A Buonocore
-0.003581506375735336,0.004048065200741048,A Burton
0.011438637257583107,-0.024438686750167877,A Calder
-0.006926444711713521,-0.006671054615365833,A Campbell
0.0316931809895631,-0.02001601258926236,A Caramazza
-0.01484398233829076,-0.0014186285743699083,A Caspi
0.032976527566653396,-0.019023835376469917,A Cate
0.0684561993563393,-0.01812130458727866,A Chan
-0.01107899846531081,-0.0010778026745575128,A Chasteen
-0.046733073008769346,-0.017801090359165946,A Chetverikov
0.00214777249878513,0.03090541719005107,A Chima
-0.00860426434356002,0.011833470780626607,A Chopin
-4.643904116821387e-4,0.0017703488899667003,A Chowdhury
-0.0015278796190235063,0.015229304478673504,A Clarke
-0.009224392526923211,0.006352155350054581,A Clement
-0.032490508195488564,-0.061116666943059575,A Cohen
0.011583847279706672,-4.468848934627969e-4,A Coia
-0.01096013878603213,0.015015153287144162,A Coningham
-0.0010552605009986442,-0.003983196520290426,A Cook
0.027847521422500757,0.0024790275806641417,A Coros
-0.004806138340982511,-0.0042146168579242724,A Couteur
-0.001864984126624248,0.017633395122183763,A Coutrot
0.03792113248242213,-0.04412162964361388,A Cowen
-0.018585060090394942,0.0016281157047894417,A Cox
-0.015245065201889679,-3.1937245569431866e-4,A Coy
-5.04689472066008e-4,0.00984135610540438,A Cravo
-0.010229437880297815,-0.006510041256360376,A Damsma
0.012847194947959934,-0.02037247638223472,A Das
-0.014463062365530209,0.019592474395913856,A Deschênes
-0.020864263932185014,0.0019949584161839833,A Deza
