V1,V2,authors
0.010715981905315763,-0.00146100312368901,A Achouline
0.008017062198520195,-0.016445924926841698,A Alamia
-0.004617721602138768,0.01225239893729216,A Alink
-0.008789186186652337,0.019330857669457666,A Allen
0.016679774100795876,0.0031255514594681413,A Alreja
0.12922956067868416,-0.0648272773550559,A Andonian
0.015028262467720505,-0.008987479314421638,A Arnardottir
-0.002689957169862556,0.015547620460254827,A Ashkenazi
-0.0020333891486893933,0.01452021101254039,A Auen
0.014984016080625814,-0.0018887400732620532,A Avarguès-Weber
0.00527414554105531,0.007992484127686578,A Avram
-0.015187061684180271,0.0017619689411252936,A Babu
-0.0031282619613733752,0.009334016966897354,A Baker
-0.008133543812752131,0.030848392255223275,A Baldwin
-0.016091277781768706,0.04133478670399193,A Barbot
-0.010806198881676395,0.004380029862327441,A Barnas
-0.020113050835175162,0.009817807080954179,A Barnett
-0.003649831245209919,0.007354473081368011,A Barnhart
0.010869173102045679,0.005425076912936357,A Bartels
0.0013067156275715281,0.007270824637320185,A Bebko
0.017158915832808284,-0.008428146163573508,A Belfi
0.013589442930792416,0.001991085319058054,A Bell
-0.009963029249597632,0.02138729207586083,A Bendixen
-0.011284912902353743,0.01585310817129977,A Benedetto
-0.020821011020249067,0.032658884973808255,A Bertone
-0.0030703237587701862,0.009598926692649105,A Bies
-0.011215293862990791,0.018939451129291813,A Biswas
-0.030514824633984833,-0.04275284753424182,A Bocincova
-0.021454239668779025,-0.009657618725412164,A Boduroglu
-0.04304293387866939,-0.08875787423144409,A Bolaños
-0.023212042398991172,0.018946273463577242,A Boone
0.011558070144044665,0.0034404358062630896,A Bornet
0.017468896890294287,-0.0034601996359615176,A Bosco
-0.009590826052967724,0.015819646014500217,A Braver
-0.009127399911857511,0.016850708535303564,A Bremner
-0.004222390635774267,0.009545689341353395,A Brielmann
-0.011162233961927318,0.02728886769548895,A Brown
-0.008971776439469132,0.01972728352144113,A Bruno
0.001482407346669904,0.011389083538442877,A Burchell
-0.03281277016055296,-0.03812026691515759,A Buss
0.01053278947703938,0.0055413499732902965,A Busza
-0.007844494188948328,0.017116372219154293,A Campbell
0.006038219495418585,0.005652553554215979,A Caramazza
-0.01756281684069019,0.014456074707211358,A Carter
0.01035304016859522,0.02073419057725454,A Casile
-0.007867106798986225,0.020143303751390406,A Caspi
-0.010777829645061823,0.013236045408505847,A Castells
-0.007657535487864173,0.016560487209098435,A Cate
-0.004079443737475723,0.023099905700992667,A Chakraborty
-0.014306449983732927,0.023530317888156387,A Chamanzar
-0.006472627136125958,0.02210862664068778,A Chandna
-0.0028305377360087268,0.008454063721423388,A Chang
-0.01277332902459992,0.003619843607009351,A Chapman
-0.04272500132981983,-0.04644899079471874,A Chen
0.023239892385922674,-0.010684804856078691,A Cheng
-0.014650997229379285,0.008585792086032528,A Chetverikov
-0.001984211366595417,0.011780787807994499,A Chopin
0.002141129681597116,-0.012560022087013779,A Clarke
-0.0034022834740338047,0.012573951575321854,A Clement
-0.01783522355945896,0.015557541753864517,A Cochrane
-0.011433775144580412,0.01983287930791146,A Coia
-0.003001189686627346,-0.0067043245401735025,A Collegio
-0.02214643805742752,0.0026551380499045315,A Cook
-0.006032922020642839,0.01629035671645438,A Cretenoud
0.057890544033284065,-0.0235453480801303,A Das
0.007818202888463884,0.005258896968419225,A Dedhe
-6.08630139342641e-4,0.013708417915130413,A Deeb
-0.007022935998919002,0.01320367440113389,A Deng
-0.00942037580437598,0.005255164362502462,A Dickter
-0.023388556000607935,0.018678050947024617,A DiCriscio
-0.0775665476247538,-0.10724939208580926,A DiPuma
-0.005943971776666625,0.012060393673935634,A Dollman
0.01498401608062581,-0.0018887400732622251,A Dyer
0.04825200612883908,-0.020994726543361313,A Ecker
0.045772177199401444,-0.018021468322345954,A Edadan
-0.007204544571624473,0.015739397206433893,A Eddy
-0.019184160424306863,0.008226977550424936,A Elbaz
-0.0420371796857555,-0.047033375567583316,A Ercolino
-0.0045113026000697404,0.014653454133499992,A Estéphan
9.352310007672707e-4,0.009478524503489552,A Facoetti
0.05287993730917613,-0.01881340359065532,A Faisal
-0.007778538446407155,0.007629195203008196,A Falck
0.012946451638578398,0.015877246040832373,A Farkas
0.07546801619956728,-0.03461711391041965,A Feng
-0.013075474867381837,0.013603292575567204,A Fernandez
0.047088206457982965,-0.014526942467477494,A Flachot
-0.014235633275395865,0.018238965702496755,A Ghaderi
-0.00917111978515332,0.015371851044400503,A Ghazaryan
0.022441094769861683,-0.0018844308878959478,A Ghuman
0.0209760734994082,-0.010078491404549042,A Giannkopoulou
0.008798909481078015,0.02021603095403467,A Gibaldi
-0.00481952466142107,0.013585334473154338,A Giersch
0.011049958742390951,-0.0249982341305488,A Gilmore
-0.0032553670928343634,0.015027126221039529,A Gloriani
0.03668215574959996,-0.007537049864358968,A Godinez
-0.006097486895092192,0.01835047364579388,A Goettker
-0.03642625215240783,-0.025226534428275896,A Gomoiu
0.004437780106049571,0.009714908109381677,A Gouws
-0.010806198881676396,0.004380029862327443,A Greenberg
-0.02918726116234893,-0.002910273727644557,A Grubert
0.006013014786525344,-0.0015370884824447927,A Hafri
-0.00214429890885107,0.009541864053414922,A Hajnal
