"","id","label","measure","CM"
"1",1,"M McBeath",1,"degree"
"2",2,"S Holloway",1,"degree"
"3",3,"J Faubert",4,"degree"
"4",4,"T Bochsler",3,"degree"
"5",5,"C Kallie",4,"degree"
"6",6,"G Legge",7,"degree"
"7",7,"A Fath",1,"degree"
"8",8,"B Fajen",4,"degree"
"9",9,"M Cinelli",2,"degree"
"10",10,"Y Tsushima",1,"degree"
"11",11,"K Nakayama",20,"degree"
"12",12,"D Levin",2,"degree"
"13",13,"S Nishina",2,"degree"
"14",14,"D Kim",4,"degree"
"15",15,"T Watanabe",14,"degree"
"16",16,"G Erickson",2,"degree"
"17",17,"J Witt",3,"degree"
"18",18,"E Tapia",2,"degree"
"19",19,"B Breitmeyer",2,"degree"
"20",20,"G Bingham",4,"degree"
"21",21,"W Snapp-Childs",2,"degree"
"22",22,"A Wilson",2,"degree"
"23",23,"M Ichikawa",1,"degree"
"24",24,"Y Masakura",1,"degree"
"25",25,"V Interrante",2,"degree"
"26",26,"E Chrastil",1,"degree"
"27",27,"W Warren",7,"degree"
"28",28,"D Smilek",1,"degree"
"29",29,"C Ellard",2,"degree"
"30",30,"J Cohen",4,"degree"
"31",31,"J Perrone",4,"degree"
"32",32,"L Li",3,"degree"
"33",33,"J Cheng",2,"degree"
"34",34,"S Grossberg",7,"degree"
"35",35,"K Rio",1,"degree"
"36",36,"S Rushton",2,"degree"
"37",37,"C Firestone",1,"degree"
"38",38,"L Thaler",2,"degree"
"39",39,"S Arnott",2,"degree"
"40",40,"M Goodale",5,"degree"
"41",41,"J Lee",6,"degree"
"42",42,"S Vecera",6,"degree"
"43",43,"M Rizzo",2,"degree"
"44",44,"M Williams",9,"degree"
"45",45,"G Diaz",1,"degree"
"46",46,"L Iordanescu",5,"degree"
"47",47,"M Grabowecky",9,"degree"
"48",48,"S Suzuki",9,"degree"
"49",49,"C Chang",1,"degree"
"50",50,"L Itti",12,"degree"
"51",51,"J Ericson",2,"degree"
"52",52,"F Colino",5,"degree"
"53",53,"J Grosbois",5,"degree"
"54",54,"G Binsted",7,"degree"
"55",55,"G Buckingham",4,"degree"
"56",56,"M Heath",8,"degree"
"57",57,"J Weiler",1,"degree"
"58",58,"J Dessing",2,"degree"
"59",59,"J Crawford",5,"degree"
"60",60,"A Ma-Wyatt",2,"degree"
"61",61,"O Krigolson",4,"degree"
"62",62,"G Liu",2,"degree"
"63",63,"A Brennan",2,"degree"
"64",64,"J Enns",4,"degree"
"65",65,"L Matin",1,"degree"
"66",66,"W Li",4,"degree"
"67",67,"O Kwon",1,"degree"
"68",68,"D Knill",2,"degree"
