"","id","label","measure","CM"
"1",1,"R Wilkie",1,"degree"
"2",2,"J Wann",1,"degree"
"3",3,"J Loomis",2,"degree"
"4",4,"A Beall",2,"degree"
"5",5,"J Saunders",3,"degree"
"6",6,"J Jovancevic",2,"degree"
"7",7,"M Hayhoe",5,"degree"
"8",8,"B Sullivan",5,"degree"
"9",9,"R Epstein",1,"degree"
"10",10,"J Higgins",1,"degree"
"11",11,"M Paradiso",2,"degree"
"12",12,"S Chong",2,"degree"
"13",13,"S Kastner",3,"degree"
"14",14,"A Treisman",3,"degree"
"15",15,"E Hubbard",2,"degree"
"16",16,"V Ramachandran",2,"degree"
"17",17,"Z Lu",4,"degree"
"18",18,"B Dosher",2,"degree"
"19",19,"M Carandini",2,"degree"
"20",20,"S Dumoulin",2,"degree"
"21",21,"S Dakin",5,"degree"
"22",22,"R Hess",9,"degree"
"23",23,"J Bisley",1,"degree"
"24",24,"M Goldberg",1,"degree"
"25",25,"N Logothetis",2,"degree"
"26",26,"J Samonds",2,"degree"
"27",27,"H Brown",2,"degree"
"28",28,"A Bonds",2,"degree"
"29",29,"A Girshick",2,"degree"
"30",30,"D Vishwanath",2,"degree"
"31",31,"M Banks",16,"degree"
"32",32,"T Ooi",2,"degree"
"33",33,"Z He",3,"degree"
"34",34,"P Willemsen",4,"degree"
"35",35,"S Creem-Regehr",5,"degree"
"36",36,"W Thompson",4,"degree"
"37",37,"J Wu",2,"degree"
"38",38,"G Bingham",2,"degree"
"39",39,"M Mon-Williams",5,"degree"
"40",40,"H Ono",2,"degree"
"41",41,"C Ruff",1,"degree"
"42",42,"J Driver",3,"degree"
"43",43,"J Wolfe",7,"degree"
"44",44,"B Scholl",9,"degree"
"45",45,"L Feigenson",4,"degree"
"46",46,"J Enns",7,"degree"
"47",47,"C Oriet",1,"degree"
"48",48,"R VanRullen",2,"degree"
"49",49,"G Alvarez",4,"degree"
"50",50,"P Cavanagh",3,"degree"
"51",51,"T Lewis",6,"degree"
"52",52,"D Ellemberg",5,"degree"
"53",53,"D Maurer",6,"degree"
"54",54,"F Lepore",3,"degree"
"55",55,"J Atkinson",4,"degree"
"56",56,"J Wattam-Bell",4,"degree"
"57",57,"O Braddick",4,"degree"
"58",58,"D Birtles",4,"degree"
"59",59,"D Cowie",4,"degree"
"60",60,"M Grünau",4,"degree"
"61",61,"R Almeida",3,"degree"
"62",62,"R Gurnsey",2,"degree"
"63",63,"I Fine",4,"degree"
"64",64,"K Dobkins",7,"degree"
"65",65,"I Kovács",1,"degree"
"66",66,"G Kovács",2,"degree"
"67",67,"S Rainville",1,"degree"
"68",68,"H Wilson",7,"degree"
"69",69,"Z Liu",4,"degree"
"70",70,"H Lu",2,"degree"
"71",71,"M Landy",9,"degree"
"72",72,"R Goutcher",4,"degree"
"73",73,"J Trommershauser",7,"degree"
"74",74,"L Maloney",12,"degree"
"75",75,"P Mamassian",9,"degree"
"76",76,"D Purves",2,"degree"
"77",77,"K Grill-Spector",3,"degree"
"78",78,"P Tse",2,"degree"
"79",79,"S Martinez-Conde",2,"degree"
"80",80,"S Macknik",2,"degree"
"81",81,"D Whitney",2,"degree"
"82",82,"H Goltz",2,"degree"
"83",83,"M Goodale",8,"degree"
"84",84,"J Haynes",2,"degree"
"85",85,"G Rees",4,"degree"
"86",86,"F Tong",6,"degree"
"87",87,"D Wu",2,"degree"
"88",88,"S Shimojo",8,"degree"
"89",89,"W Geisler",4,"degree"
"90",90,"D Levi",3,"degree"
"91",91,"S Klein",4,"degree"
"92",92,"C Taylor",3,"degree"
"93",93,"P Bennett",8,"degree"
"94",94,"A Sekuler",8,"degree"
"95",95,"A Watson",1,"degree"
"96",96,"A Ahumada",1,"degree"
"97",97,"D MacLeod",3,"degree"
"98",98,"G Sperling",1,"degree"
"99",99,"A Hsu",1,"degree"
"100",100,"S Hong",1,"degree"
"101",101,"S Shevell",3,"degree"
"102",102,"D Lindsey",1,"degree"
"103",103,"A Brown",1,"degree"
"104",104,"J Hardy",2,"degree"
"105",105,"P Kay",2,"degree"
"106",106,"J Werner",2,"degree"
"107",107,"J Hillis",3,"degree"
"108",108,"D Brainard",3,"degree"
"109",109,"A Werner",2,"degree"
"110",110,"C Paffen",6,"degree"
"111",111,"D Tadin",6,"degree"
"112",112,"S Pas",5,"degree"
"113",113,"M Smagt",5,"degree"
"114",114,"J Lappin",6,"degree"
"115",115,"F Verstraten",7,"degree"
"116",116,"K Watanabe",3,"degree"
"117",117,"R Blake",11,"degree"
"118",118,"N Tsuchiya",1,"degree"
"119",119,"C Koch",6,"degree"
"120",120,"S Suzuki",3,"degree"
"121",121,"M Grabowecky",3,"degree"
"122",122,"M Meng",1,"degree"
"123",123,"U Polat",2,"degree"
"124",124,"D Sagi",3,"degree"
"125",125,"Y Song",1,"degree"
"126",126,"C Baker",8,"degree"
"127",127,"M Carrasco",6,"degree"
"128",128,"S Ling",2,"degree"
"129",129,"S Fuller",2,"degree"
"130",130,"K Knoblauch",2,"degree"
"131",131,"S Guttman",2,"degree"
"132",132,"L Gilroy",2,"degree"
"133",133,"R Kanai",1,"degree"
"134",134,"K Sundberg",2,"degree"
"135",135,"M Fallah",2,"degree"
"136",136,"J Reynolds",2,"degree"
"137",137,"C Cantor",1,"degree"
"138",138,"C Schor",7,"degree"
"139",139,"B Bridgeman",1,"degree"
"140",140,"H Ogmen",1,"degree"
"141",141,"B Breitmeyer",1,"degree"
"142",142,"J Todd",5,"degree"
"143",143,"L Thaler",3,"degree"
"144",144,"J Koenderink",7,"degree"
"145",145,"A Kappers",5,"degree"
"146",146,"F Domini",3,"degree"
"147",147,"C Caudek",2,"degree"
"148",148,"B Khang",2,"degree"
"149",149,"I Biederman",16,"degree"
"150",150,"R Vogels",4,"degree"
"151",151,"J Martinez-Trujillo",3,"degree"
"152",152,"S Treue",2,"degree"
"153",153,"J Tsotsos",3,"degree"
"154",154,"B Krekelberg",3,"degree"
"155",155,"R Wezel",6,"degree"
"156",156,"T Albright",2,"degree"
"157",157,"P Thompson",2,"degree"
"158",158,"E Mingolla",3,"degree"
"159",159,"B Backus",4,"degree"
"160",160,"I Oruc",2,"degree"
"161",161,"G Campana",2,"degree"
"162",162,"V Walsh",2,"degree"
"163",163,"C Casco",2,"degree"
"164",164,"T James",4,"degree"
"165",165,"I Gauthier",7,"degree"
"166",166,"L Wald",4,"degree"
"167",167,"N Kanwisher",6,"degree"
"168",168,"H Beeck",3,"degree"
"169",169,"C Tyler",3,"degree"
"170",170,"L Likova",2,"degree"
"171",171,"A Wade",4,"degree"
"172",172,"F Fang",1,"degree"
"173",173,"S He",1,"degree"
"174",174,"O Lazareva",6,"degree"
"175",175,"M Young",2,"degree"
"176",176,"E Wasserman",6,"degree"
"177",177,"J Peissig",3,"degree"
"178",178,"D Sheinberg",3,"degree"
"179",179,"S Hochstein",3,"degree"
"180",180,"J Christensen",1,"degree"
"181",181,"J Liu",6,"degree"
"182",182,"M Mangini",6,"degree"
"183",183,"K Hayworth",1,"degree"
"184",184,"K Johnston",2,"degree"
"185",185,"M Greenlee",2,"degree"
"186",186,"R Hayashi",2,"degree"
"187",187,"R Andersen",4,"degree"
"188",188,"C Simion",1,"degree"
"189",189,"J Watanabe",4,"degree"
"190",190,"T Maeda",4,"degree"
"191",191,"S Tachi",4,"degree"
"192",192,"S Nishida",6,"degree"
"193",193,"A Norcia",2,"degree"
"194",194,"M Pettet",2,"degree"
"195",195,"I Mareschal",2,"degree"
"196",196,"P Bex",7,"degree"
"197",197,"C Benton",3,"degree"
"198",198,"A Huk",2,"degree"
"199",199,"J Cant",3,"degree"
"200",200,"D Munoz",2,"degree"
"201",201,"C Erkelens",2,"degree"
"202",202,"D Braun",4,"degree"
"203",203,"K Gegenfurtner",7,"degree"
"204",204,"J Pelz",2,"degree"
"205",205,"S Watamaniuk",4,"degree"
"206",206,"J Badler",2,"degree"
"207",207,"S Heinen",2,"degree"
"208",208,"R Shapley",2,"degree"
"209",209,"R Fleming",2,"degree"
"210",210,"E Adelson",4,"degree"
"211",211,"H Buelthoff",11,"degree"
"212",212,"C Ripamonti",2,"degree"
"213",213,"M Bloj",2,"degree"
"214",214,"H Boyaci",2,"degree"
"215",215,"S Pont",2,"degree"
"216",216,"A Doorn",2,"degree"
"217",217,"Y Li",4,"degree"
"218",218,"L Sharan",2,"degree"
"219",219,"G Orban",1,"degree"
"220",220,"T Sanocki",2,"degree"
"221",221,"V Maljkovic",2,"degree"
"222",222,"P Martini",2,"degree"
"223",223,"H Farid",3,"degree"
"224",224,"J Brockmole",1,"degree"
"225",225,"J Henderson",4,"degree"
"226",226,"J Braun",3,"degree"
"227",227,"K Evans",1,"degree"
"228",228,"D Kerzel",5,"degree"
"229",229,"S Thorpe",2,"degree"
"230",230,"G Golarai",1,"degree"
"231",231,"V Ciaramitaro",2,"degree"
"232",232,"G Boynton",5,"degree"
"233",233,"G Yovel",3,"degree"
"234",234,"C Schiltz",5,"degree"
"235",235,"R Caldara",9,"degree"
"236",236,"B Sorger",5,"degree"
"237",237,"R Goebel",5,"degree"
"238",238,"E Mayer",8,"degree"
"239",239,"B Rossion",12,"degree"
"240",240,"T Ganel",2,"degree"
"241",241,"K Valyear",4,"degree"
"242",242,"G Loffler",4,"degree"
"243",243,"F Wilkinson",3,"degree"
"244",244,"D Arnold",2,"degree"
"245",245,"A Johnston",2,"degree"
"246",246,"S Wuerger",3,"degree"
"247",247,"C Zetzsche",3,"degree"
"248",248,"F Newell",2,"degree"
"249",249,"S Gepshtein",6,"degree"
"250",250,"J Burge",5,"degree"
"251",251,"M Ernst",7,"degree"
"252",252,"P MacNeilage",2,"degree"
"253",253,"D Knill",3,"degree"
"254",254,"P Schrater",3,"degree"
"255",255,"E Schlicht",1,"degree"
"256",256,"P Fattori",2,"degree"
"257",257,"R Breveglieri",2,"degree"
"258",258,"C Galletti",2,"degree"
"259",259,"J Saiki",2,"degree"
"260",260,"S Luck",4,"degree"
"261",261,"W Zhang",1,"degree"
"262",262,"P Wilken",1,"degree"
"263",263,"W Ma",2,"degree"
"264",264,"I Olson",3,"degree"
"265",265,"Y Jiang",6,"degree"
"266",266,"J Droll",3,"degree"
"267",267,"J Triesch",4,"degree"
"268",268,"A Gorea",3,"degree"
"269",269,"A Brouwer",2,"degree"
"270",270,"J Smeets",5,"degree"
"271",271,"E Brenner",5,"degree"
"272",272,"N Mennie",2,"degree"
"273",273,"M McBeath",4,"degree"
"274",274,"T Sugar",2,"degree"
"275",275,"Z Wang",2,"degree"
"276",276,"A Li",1,"degree"
"277",277,"Q Zaidi",3,"degree"
"278",278,"F Kingdom",4,"degree"
"279",279,"A Gilchrist",2,"degree"
"280",280,"B Balas",1,"degree"
"281",281,"P Sinha",9,"degree"
"282",282,"I Kuriki",6,"degree"
"283",283,"A Berg",6,"degree"
"284",284,"B Vlaskamp",2,"degree"
"285",285,"I Hooge",2,"degree"
"286",286,"G Woodman",3,"degree"
"287",287,"D Yi",3,"degree"
"288",288,"M Chun",8,"degree"
"289",289,"J Schall",6,"degree"
"290",290,"M Eckstein",9,"degree"
"291",291,"A Caspi",3,"degree"
"292",292,"B Beutter",4,"degree"
"293",293,"B Pham",3,"degree"
"294",294,"S Baldassi",1,"degree"
"295",295,"D Burr",1,"degree"
"296",296,"P Verghese",3,"degree"
