"","id","label","measure","CM"
"1",1,"J Serences",3,"degree"
"2",2,"Y Xu",9,"degree"
"3",3,"M Tarr",6,"degree"
"4",4,"A Smith",2,"degree"
"5",5,"R Kanai",7,"degree"
"6",6,"B Bahrami",10,"degree"
"7",7,"G Rees",11,"degree"
"8",8,"V Walsh",3,"degree"
"9",9,"O Speck",4,"degree"
"10",10,"J Haynes",5,"degree"
"11",11,"T Huang",1,"degree"
"12",12,"T Watanabe",14,"degree"
"13",13,"J Julian",3,"degree"
"14",14,"D Dilks",5,"degree"
"15",15,"E Peli",4,"degree"
"16",16,"N Kanwisher",9,"degree"
"17",17,"F Hou",3,"degree"
"18",18,"C Huang",4,"degree"
"19",19,"Y Zhou",4,"degree"
"20",20,"Z Lu",13,"degree"
"21",21,"M Livingstone",2,"degree"
"22",22,"S Kuai",1,"degree"
"23",23,"Z Kourtzi",3,"degree"
"24",24,"M Bao",1,"degree"
"25",25,"S Engel",3,"degree"
"26",26,"L Symons",2,"degree"
"27",27,"J Tong",2,"degree"
"28",28,"C Cantor",2,"degree"
"29",29,"C Schor",2,"degree"
"30",30,"K McDermott",4,"degree"
"31",31,"G Caplovitz",5,"degree"
"32",32,"M Webster",5,"degree"
"33",33,"L Appelbaum",2,"degree"
"34",34,"M Cain",3,"degree"
"35",35,"S Mitroff",3,"degree"
"36",36,"B Backus",3,"degree"
"37",37,"B Caziot",1,"degree"
"38",38,"H Choi",1,"degree"
"39",39,"F Colino",2,"degree"
"40",40,"G Binsted",2,"degree"
"41",41,"N Chen",1,"degree"
"42",42,"F Fang",7,"degree"
"43",43,"J Bower",1,"degree"
"44",44,"G Andersen",6,"degree"
"45",45,"M Herzog",4,"degree"
"46",46,"T Otto",2,"degree"
"47",47,"D DeLoss",1,"degree"
"48",48,"R Wang",5,"degree"
"49",49,"L Cong",2,"degree"
"50",50,"C Yu",10,"degree"
"51",51,"A Petrov",11,"degree"
"52",52,"J Zhang",10,"degree"
"53",53,"S Klein",5,"degree"
"54",54,"D Levi",7,"degree"
"55",55,"R Ni",3,"degree"
"56",56,"P Kellman",11,"degree"
"57",57,"A Seitz",5,"degree"
"58",58,"A Schofield",4,"degree"
"59",59,"A Welchman",10,"degree"
"60",60,"J Kelly",1,"degree"
"61",61,"N Matthews",3,"degree"
"62",62,"T Nagai",3,"degree"
"63",63,"M Kitazaki",4,"degree"
"64",64,"K Koida",3,"degree"
"65",65,"S Nakauchi",3,"degree"
"66",66,"J Song",2,"degree"
"67",67,"G Ben-Yosef",1,"degree"
"68",68,"O Ben-Shahar",3,"degree"
"69",69,"P Dassonville",3,"degree"
"70",70,"E Gheorghiu",2,"degree"
"71",71,"F Kingdom",8,"degree"
"72",72,"J Feldman",8,"degree"
"73",73,"M Singh",8,"degree"
"74",74,"V Froyen",5,"degree"
"75",75,"S Kim",5,"degree"
"76",76,"D Linares",3,"degree"
"77",77,"I Motoyoshi",7,"degree"
"78",78,"K Maruya",7,"degree"
"79",79,"S Nishida",10,"degree"
"80",80,"J Solomon",5,"degree"
"81",81,"M Morgan",8,"degree"
"82",82,"C Chubb",5,"degree"
"83",83,"H Ogmen",1,"degree"
"84",84,"X Zhang",5,"degree"
"85",85,"Y Yang",2,"degree"
"86",86,"W Wang",2,"degree"
"87",87,"J Wilder",5,"degree"
"88",88,"G Erlikhman",5,"degree"
"89",89,"T Ghose",3,"degree"
"90",90,"B Keane",9,"degree"
"91",91,"S Silverstein",4,"degree"
"92",92,"R Sharman",1,"degree"
"93",93,"J Peirce",2,"degree"
"94",94,"T Schmidt",3,"degree"
"95",95,"M Schallmo",1,"degree"
"96",96,"C Olman",3,"degree"
"97",97,"B Hadad",2,"degree"
"98",98,"D Maurer",8,"degree"
"99",99,"T Lewis",4,"degree"
"100",100,"T Ooi",2,"degree"
"101",101,"Y Su",2,"degree"
"102",102,"Z He",2,"degree"
"103",103,"S Naito",2,"degree"
"104",104,"Q Chen",2,"degree"
"105",105,"L Li",4,"degree"
"106",106,"L Wang",6,"degree"
"107",107,"E Tapia",2,"degree"
"108",108,"B Breitmeyer",2,"degree"
"109",109,"J Jacob",2,"degree"
"110",110,"J Gold",5,"degree"
"111",111,"I Kovács",3,"degree"
"112",112,"M Rolfs",2,"degree"
"113",113,"P Cavanagh",16,"degree"
"114",114,"M Juni",1,"degree"
"115",115,"L Maloney",4,"degree"
"116",116,"S Reed",1,"degree"
"117",117,"A Greenberg",1,"degree"
"118",118,"M Behrmann",3,"degree"
"119",119,"G Punzi",1,"degree"
"120",120,"M Viva",1,"degree"
"121",121,"N Benson",4,"degree"
"122",122,"O Butt",4,"degree"
"123",123,"R Datta",4,"degree"
"124",124,"D Brainard",10,"degree"
"125",125,"G Aguirre",7,"degree"
"126",126,"F Lepore",2,"degree"
"127",127,"M Lev",1,"degree"
"128",128,"U Polat",1,"degree"
"129",129,"C Wright",1,"degree"
"130",130,"C Wu",4,"degree"
"131",131,"C Chen",5,"degree"
"132",132,"S Zucker",1,"degree"
"133",133,"D Holtmann-Rice",1,"degree"
"134",134,"R Heydt",3,"degree"
"135",135,"P Hibbeler",2,"degree"
"136",136,"L Olzak",2,"degree"
"137",137,"J Braun",2,"degree"
"138",138,"L Barghout",2,"degree"
"139",139,"J Corbett",1,"degree"
"140",140,"T Serre",8,"degree"
"141",141,"J Wagemans",11,"degree"
"142",142,"J Pomerantz",3,"degree"
"143",143,"B Levinthal",1,"degree"
"144",144,"S Franconeri",6,"degree"
"145",145,"A Raj",2,"degree"
"146",146,"R Rosenholtz",4,"degree"
"147",147,"B Balas",2,"degree"
"148",148,"M Ouhnana",4,"degree"
"149",149,"J Bell",4,"degree"
"150",150,"R Rensink",2,"degree"
"151",151,"D He",2,"degree"
"152",152,"F Schmidt",1,"degree"
"153",153,"S Joo",2,"degree"
"154",154,"G Boynton",6,"degree"
"155",155,"S Murray",6,"degree"
"156",156,"H Unuma",2,"degree"
"157",157,"H Hasegawa",2,"degree"
"158",158,"G Loffler",1,"degree"
"159",159,"H Orbach",1,"degree"
"160",160,"L Strother",2,"degree"
"161",161,"M Goodale",7,"degree"
"162",162,"T Vilis",2,"degree"
"163",163,"A Cate",2,"degree"
"164",164,"P Garrigan",1,"degree"
"165",165,"A Mojica",3,"degree"
"166",166,"M Peterson",6,"degree"
"167",167,"N Kogo",4,"degree"
"168",168,"E Hein",1,"degree"
"169",169,"J McCarthy",1,"degree"
"170",170,"E Salvagio",3,"degree"
"171",171,"R Kimchi",5,"degree"
"172",172,"P Schiller",1,"degree"
"173",173,"N Anderson",2,"degree"
"174",174,"T Vickery",1,"degree"
"175",175,"M Chun",5,"degree"
"176",176,"R Epstein",6,"degree"
"177",177,"A Stigliani",2,"degree"
"178",178,"S MacEvoy",2,"degree"
"179",179,"D Varakin",2,"degree"
"180",180,"C Wiebel",2,"degree"
"181",181,"M Valsecchi",3,"degree"
"182",182,"K Gegenfurtner",6,"degree"
"183",183,"G Malcolm",2,"degree"
"184",184,"A Nuthmann",2,"degree"
"185",185,"P Schyns",6,"degree"
"186",186,"K Evans",1,"degree"
"187",187,"J Wolfe",14,"degree"
"188",188,"E Caddigan",4,"degree"
"189",189,"L Fei-Fei",5,"degree"
"190",190,"D Beck",15,"degree"
"191",191,"A Johnson",5,"degree"
"192",192,"T Sanocki",3,"degree"
"193",193,"N Sulman",1,"degree"
"194",194,"R Cusack",2,"degree"
"195",195,"B Hansen",2,"degree"
"196",196,"D Ellemberg",2,"degree"
"197",197,"A Harel",2,"degree"
"198",198,"D Kravitz",7,"degree"
"199",199,"C Baker",10,"degree"
"200",200,"A Chauvin",1,"degree"
"201",201,"N Guyader",1,"degree"
"202",202,"C Baldassano",4,"degree"
"203",203,"M Iordan",4,"degree"
"204",204,"E Graf",1,"degree"
"205",205,"W Adams",1,"degree"
"206",206,"N Gronau",2,"degree"
"207",207,"A Siddiqui",2,"degree"
"208",208,"J Brown",2,"degree"
"209",209,"B Guenther",2,"degree"
"210",210,"B Strickland",2,"degree"
"211",211,"C Gottesman",2,"degree"
"212",212,"K Kveraga",3,"degree"
"213",213,"J Boshyan",3,"degree"
"214",214,"R Adams",5,"degree"
"215",215,"M Bar",6,"degree"
"216",216,"A Larson",1,"degree"
"217",217,"L Loschky",1,"degree"
"218",218,"M Gong",1,"degree"
"219",219,"X Fu",1,"degree"
"220",220,"C Dickinson",1,"degree"
"221",221,"J Todd",5,"degree"
"222",222,"H Chu",2,"degree"
"223",223,"W Park",1,"degree"
"224",224,"S Chong",2,"degree"
"225",225,"L Mudrik",1,"degree"
"226",226,"D Lamy",2,"degree"
"227",227,"E Ester",1,"degree"
"228",228,"E Awh",2,"degree"
"229",229,"M Kwon",2,"degree"
"230",230,"A Nandy",4,"degree"
"231",231,"B Tjan",7,"degree"
"232",232,"J Bernard",2,"degree"
"233",233,"D Coates",2,"degree"
"234",234,"S Chung",4,"degree"
"235",235,"S Rosen",2,"degree"
"236",236,"R Chakravarthi",3,"degree"
"237",237,"D Pelli",6,"degree"
"238",238,"S Patel",1,"degree"
"239",239,"S Yeh",3,"degree"
"240",240,"S He",11,"degree"
"241",241,"Y Wong",1,"degree"
"242",242,"I Gauthier",7,"degree"
"243",243,"J Abrams",1,"degree"
"244",244,"M Carrasco",10,"degree"
"245",245,"M Formankiewicz",1,"degree"
"246",246,"S Waugh",1,"degree"
"247",247,"F Fortenbaugh",2,"degree"
"248",248,"M Silver",11,"degree"
"249",249,"L Robertson",9,"degree"
"250",250,"J Wallace",2,"degree"
"251",251,"E Anderson",4,"degree"
"252",252,"S Dakin",10,"degree"
"253",253,"D Schwarzkopf",5,"degree"
"254",254,"J Greenwood",9,"degree"
"255",255,"J Chen",2,"degree"
"256",256,"Y He",2,"degree"
"257",257,"L Lesmes",2,"degree"
"258",258,"T Wallis",2,"degree"
"259",259,"P Bex",10,"degree"
"260",260,"B Sayim",3,"degree"
"261",261,"K Shin",1,"degree"
"262",262,"M Arguin",2,"degree"
"263",263,"A Haun",3,"degree"
"264",264,"J Reynolds",1,"degree"
"265",265,"A Schweinhart",2,"degree"
"266",266,"Y Kim",6,"degree"
"267",267,"E Essock",3,"degree"
"268",268,"J Victor",2,"degree"
"269",269,"D Thengone",2,"degree"
"270",270,"M Conte",2,"degree"
"271",271,"R Goris",2,"degree"
"272",272,"F Wichmann",2,"degree"
"273",273,"K Kay",2,"degree"
"274",274,"J Winawer",3,"degree"
"275",275,"B Wandell",3,"degree"
"276",276,"A Kosovicheva",7,"degree"
"277",277,"A Landau",4,"degree"
"278",278,"D Xing",2,"degree"
"279",279,"C Yeh",2,"degree"
"280",280,"R Shapley",2,"degree"
"281",281,"C Ludwig",2,"degree"
"282",282,"K May",3,"degree"
"283",283,"L Zhaoping",5,"degree"
"284",284,"H Wang",2,"degree"
"285",285,"M Landy",5,"degree"
"286",286,"D Heeger",3,"degree"
"287",287,"A Yazdanbakhsh",5,"degree"
"288",288,"O Layton",3,"degree"
"289",289,"E Mingolla",10,"degree"
"290",290,"N Prins",2,"degree"
"291",291,"I Serrano-Pedraza",1,"degree"
"292",292,"J Read",3,"degree"
"293",293,"R Millin",1,"degree"
"294",294,"A Sekuler",10,"degree"
"295",295,"P Bennett",10,"degree"
"296",296,"J Dickinson",3,"degree"
"297",297,"D Badcock",9,"degree"
"298",298,"E Wong",2,"degree"
"299",299,"K Mikellidou",1,"degree"
"300",300,"P Thompson",1,"degree"
"301",301,"M Manassi",2,"degree"
"302",302,"K Fukuda",4,"degree"
"303",303,"K Uchikawa",2,"degree"
"304",304,"D Kersten",5,"degree"
"305",305,"A Bovik",2,"degree"
"306",306,"L Cormack",4,"degree"
"307",307,"W Geisler",7,"degree"
"308",308,"J Perry",1,"degree"
"309",309,"B McCann",2,"degree"
"310",310,"M Hayhoe",5,"degree"
"311",311,"J Malik",2,"degree"
"312",312,"B Richard",1,"degree"
"313",313,"D Ress",3,"degree"
"314",314,"S Dumoulin",2,"degree"
"315",315,"B Harvey",2,"degree"
"316",316,"L Hallum",1,"degree"
"317",317,"J Movshon",4,"degree"
"318",318,"L Cattaneo",1,"degree"
"319",319,"J Fischer",1,"degree"
"320",320,"D Whitney",17,"degree"
"321",321,"M Michel",1,"degree"
"322",322,"M Tibber",4,"degree"
"323",323,"C Oriet",2,"degree"
"324",324,"P Smith",1,"degree"
"325",325,"M Palomares",8,"degree"
"326",326,"A Albrecht",2,"degree"
"327",327,"B Scholl",5,"degree"
"328",328,"S Poltoratski",5,"degree"
"329",329,"Y Petrov",2,"degree"
"330",330,"J Nador",2,"degree"
"331",331,"J Qian",2,"degree"
"332",332,"E Brenner",6,"degree"
"333",333,"A Holcombe",4,"degree"
"334",334,"A Gorea",2,"degree"
"335",335,"D Arnold",5,"degree"
"336",336,"K Yarrow",2,"degree"
"337",337,"S Durant",2,"degree"
"338",338,"W Curran",1,"degree"
"339",339,"C Benton",1,"degree"
"340",340,"Y Jiang",9,"degree"
"341",341,"I Ayhan",4,"degree"
"342",342,"A Bruno",3,"degree"
"343",343,"A Johnston",7,"degree"
"344",344,"J Knöll",1,"degree"
"345",345,"F Bremmer",1,"degree"
"346",346,"A Schütz",3,"degree"
"347",347,"R Cook",2,"degree"
"348",348,"L Ortega",5,"degree"
"349",349,"E Guzman-Martinez",4,"degree"
"350",350,"M Grabowecky",7,"degree"
"351",351,"S Suzuki",7,"degree"
"352",352,"R Arrighi",1,"degree"
"353",353,"D Burr",9,"degree"
"354",354,"M Ham",5,"degree"
"355",355,"S Barr",5,"degree"
"356",356,"J George",5,"degree"
"357",357,"J McCarley",9,"degree"
"358",358,"G Kenyon",5,"degree"
"359",359,"L Bettencourt",5,"degree"
"360",360,"M Persuh",2,"degree"
"361",361,"T Ro",8,"degree"
"362",362,"J Duijnhouwer",1,"degree"
"363",363,"B Krekelberg",3,"degree"
"364",364,"E Self",3,"degree"
"365",365,"M Ichikawa",1,"degree"
"366",366,"Y Masakura",1,"degree"
"367",367,"H Rieiro",2,"degree"
"368",368,"S Martinez-Conde",4,"degree"
"369",369,"S Macknik",4,"degree"
"370",370,"R Dougherty",2,"degree"
"371",371,"D Fougnie",1,"degree"
"372",372,"G Alvarez",10,"degree"
"373",373,"M Johnson",2,"degree"
"374",374,"J Higgins",2,"degree"
"375",375,"K Norman",2,"degree"
"376",376,"B Kuhl",2,"degree"
"377",377,"W Bainbridge",2,"degree"
"378",378,"J Martinez-Trujillo",2,"degree"
"379",379,"R Jacobs",3,"degree"
"380",380,"D Knill",6,"degree"
"381",381,"S Thorpe",4,"degree"
"382",382,"S Emrich",1,"degree"
"383",383,"S Ferber",1,"degree"
