"","id","label","measure","CM"
"1",1,"A Robbins",6,"degree"
"2",2,"H Godwin",11,"degree"
"3",3,"M Hout",10,"degree"
"4",4,"S Gepshtein",2,"degree"
"5",5,"T Welsh",5,"degree"
"6",6,"D Kerzel",7,"degree"
"7",7,"C Barras",1,"degree"
"8",8,"U Ansorge",3,"degree"
"9",9,"S Naito",2,"degree"
"10",10,"G Horstmann",2,"degree"
"11",11,"N Roque",4,"degree"
"12",12,"T Wright",4,"degree"
"13",13,"W Boot",6,"degree"
"14",14,"W Chen",4,"degree"
"15",15,"O Cheung",1,"degree"
"16",16,"S Itthipuripat",5,"degree"
"17",17,"J Serences",10,"degree"
"18",18,"R Goldstein",1,"degree"
"19",19,"M Beck",2,"degree"
"20",20,"B Dube",3,"degree"
"21",21,"K Miller",3,"degree"
"22",22,"M Giammarco",3,"degree"
"23",23,"N Al-Aidroos",5,"degree"
"24",24,"Y Hong",1,"degree"
"25",25,"A Leber",3,"degree"
"26",26,"J Theeuwes",12,"degree"
"27",27,"J Pratt",11,"degree"
"28",28,"S Shioiri",7,"degree"
"29",29,"K Matsumiya",2,"degree"
"30",30,"I Kuriki",9,"degree"
"31",31,"M Neider",4,"degree"
"32",32,"J Cali",3,"degree"
"33",33,"J Song",11,"degree"
"34",34,"A Sekuler",11,"degree"
"35",35,"P Bennett",11,"degree"
"36",36,"R Ringer",4,"degree"
"37",37,"A Johnson",3,"degree"
"38",38,"A Kramer",3,"degree"
"39",39,"L Loschky",6,"degree"
"40",40,"M Bar",2,"degree"
"41",41,"W Zoest",2,"degree"
"42",42,"D Saunders",2,"degree"
"43",43,"D Melcher",2,"degree"
"44",44,"J Elliott",2,"degree"
"45",45,"B Giesbrecht",4,"degree"
"46",46,"S Vecera",3,"degree"
"47",47,"C Chubb",6,"degree"
"48",48,"J Victor",7,"degree"
"49",49,"M Conte",2,"degree"
"50",50,"N Hanning",3,"degree"
"51",51,"D Aagten-Murphy",3,"degree"
"52",52,"H Deubel",6,"degree"
"53",53,"K Fiehler",3,"degree"
"54",54,"W Schneider",3,"degree"
"55",55,"H Bowman",6,"degree"
"56",56,"J Zhao",7,"degree"
"57",57,"J Haberman",2,"degree"
"58",58,"S Chung",3,"degree"
"59",59,"N Jardine",1,"degree"
"60",60,"C Moore",1,"degree"
"61",61,"H Li",6,"degree"
"62",62,"A Barbot",4,"degree"
"63",63,"M Carrasco",15,"degree"
"64",64,"J Arizpe",3,"degree"
"65",65,"A Chan",6,"degree"
"66",66,"L Pisella",2,"degree"
"67",67,"A Khan",2,"degree"
"68",68,"K Moen",1,"degree"
"69",69,"S Born",5,"degree"
"70",70,"M Szinte",5,"degree"
"71",71,"V Ayzenberg",2,"degree"
"72",72,"S Lourenco",2,"degree"
"73",73,"A Herwig",4,"degree"
"74",74,"D Jonikaitis",5,"degree"
"75",75,"G Swan",4,"degree"
"76",76,"B Wyble",6,"degree"
"77",77,"A Nobre",4,"degree"
"78",78,"K Shapiro",6,"degree"
"79",79,"K Adam",1,"degree"
"80",80,"E Vogel",4,"degree"
"81",81,"O Cha",1,"degree"
"82",82,"S Chong",4,"degree"
"83",83,"D Fougnie",5,"degree"
"84",84,"W Ma",3,"degree"
"85",85,"L Jefferies",2,"degree"
"86",86,"A Noyce",4,"degree"
"87",87,"B Shinn-Cunningham",4,"degree"
"88",88,"D Somers",5,"degree"
"89",89,"R Chen",2,"degree"
"90",90,"Y Park",1,"degree"
"91",91,"F Tong",4,"degree"
"92",92,"M Persuh",2,"degree"
"93",93,"T Bullock",2,"degree"
"94",94,"M Schurgin",1,"degree"
"95",95,"J Flombaum",2,"degree"
"96",96,"R Sekuler",2,"degree"
"97",97,"K Killebrew",4,"degree"
"98",98,"R Mruczek",4,"degree"
"99",99,"M Berryhill",4,"degree"
"100",100,"M Michel",2,"degree"
"101",101,"Z Kaldy",3,"degree"
"102",102,"A Lamsweerde",1,"degree"
"103",103,"J Johnson",3,"degree"
"104",104,"S Ohl",1,"degree"
"105",105,"M Rolfs",3,"degree"
"106",106,"Y Markov",1,"degree"
"107",107,"I Utochkin",6,"degree"
"108",108,"J Nah",3,"degree"
"109",109,"S Shomstein",6,"degree"
"110",110,"B McDunn",2,"degree"
"111",111,"J Brown",2,"degree"
"112",112,"R Hale",2,"degree"
"113",113,"J Saiki",4,"degree"
"114",114,"J Jacob",1,"degree"
"115",115,"B Breitmeyer",5,"degree"
"116",116,"J Fischer",2,"degree"
"117",117,"K Zhang",2,"degree"
"118",118,"A Liberman",3,"degree"
"119",119,"D Whitney",7,"degree"
"120",120,"S Uddenberg",2,"degree"
"121",121,"M Chun",2,"degree"
"122",122,"M Trevino",1,"degree"
"123",123,"B Scholl",6,"degree"
"124",124,"J Yates",2,"degree"
"125",125,"A Huk",4,"degree"
"126",126,"I Ayhan",2,"degree"
"127",127,"Y Murai",1,"degree"
"128",128,"Y Yotsumoto",3,"degree"
"129",129,"I Murakami",2,"degree"
"130",130,"M Terao",1,"degree"
"131",131,"R Nakayama",2,"degree"
"132",132,"I Motoyoshi",5,"degree"
"133",133,"T Sato",3,"degree"
"134",134,"D Varakin",1,"degree"
"135",135,"J Hays",1,"degree"
"136",136,"T Zhang",2,"degree"
"137",137,"Y Wang",6,"degree"
"138",138,"Y Jiang",7,"degree"
"139",139,"M Morrone",4,"degree"
"140",140,"F Fang",10,"degree"
"141",141,"N Chen",4,"degree"
"142",142,"T Zhou",3,"degree"
"143",143,"B Thompson",4,"degree"
"144",144,"K Visscher",2,"degree"
"145",145,"H Beeck",3,"degree"
"146",146,"M Ding",1,"degree"
"147",147,"A Keil",3,"degree"
"148",148,"L Cacciamani",1,"degree"
"149",149,"L Likova",3,"degree"
"150",150,"D Kim",3,"degree"
"151",151,"S Nishina",3,"degree"
"152",152,"Y Sasaki",11,"degree"
"153",153,"T Watanabe",13,"degree"
"154",154,"K Shibata",6,"degree"
"155",155,"M Machizawa",4,"degree"
"156",156,"J Bang",4,"degree"
"157",157,"M Vergeer",3,"degree"
"158",158,"N Kogo",3,"degree"
"159",159,"J Wagemans",6,"degree"
"160",160,"C Lunghi",4,"degree"
"161",161,"B Xu",1,"degree"
"162",162,"J Tanaka",7,"degree"
"163",163,"S Hagen",4,"degree"
"164",164,"Q Vuong",4,"degree"
"165",165,"L Scott",7,"degree"
"166",166,"T Curran",7,"degree"
"167",167,"K Chang",4,"degree"
"168",168,"J Fiser",2,"degree"
"169",169,"Y Luo",3,"degree"
"170",170,"Y Xiong",1,"degree"
"171",171,"C Yu",9,"degree"
"172",172,"R Zhang",1,"degree"
"173",173,"D Tadin",10,"degree"
"174",174,"H Hadley",3,"degree"
"175",175,"A Hashemi",3,"degree"
"176",176,"M Pachai",5,"degree"
"177",177,"A Baldwin",1,"degree"
"178",178,"R Hess",8,"degree"
"179",179,"X Wei",1,"degree"
"180",180,"A Stocker",2,"degree"
"181",181,"J Bernard",1,"degree"
"182",182,"E Castet",1,"degree"
"183",183,"G Francis",2,"degree"
"184",184,"M Manassi",4,"degree"
"185",185,"M Herzog",7,"degree"
"186",186,"D Pelli",3,"degree"
"187",187,"B Balas",4,"degree"
"188",188,"S Hochstein",5,"degree"
"189",189,"M Webster",7,"degree"
"190",190,"L Feigenson",2,"degree"
"191",191,"S Gilad-Gutnick",4,"degree"
"192",192,"R Held",4,"degree"
"193",193,"A Kalia",4,"degree"
"194",194,"T Gandhi",5,"degree"
"195",195,"P Sinha",5,"degree"
"196",196,"T Lewis",7,"degree"
"197",197,"Y Chen",5,"degree"
"198",198,"D Maurer",7,"degree"
"199",199,"T Liu",9,"degree"
"200",200,"A Nestor",8,"degree"
"201",201,"M Vida",5,"degree"
"202",202,"J Pyles",5,"degree"
"203",203,"C Patterson",5,"degree"
"204",204,"M Behrmann",12,"degree"
"205",205,"L Hallum",5,"degree"
"206",206,"C Shooner",5,"degree"
"207",207,"R Kumbhani",5,"degree"
"208",208,"N Majaj",5,"degree"
"209",209,"J Movshon",6,"degree"
"210",210,"L Kiorpes",6,"degree"
"211",211,"J Atkinson",1,"degree"
"212",212,"O Braddick",1,"degree"
"213",213,"W Park",1,"degree"
"214",214,"N Roach",1,"degree"
"215",215,"P McGraw",3,"degree"
"216",216,"K Amano",6,"degree"
"217",217,"R VanRullen",4,"degree"
"218",218,"H Hogendoorn",2,"degree"
"219",219,"F Verstraten",2,"degree"
"220",220,"C Paffen",10,"degree"
"221",221,"P Hsieh",3,"degree"
"222",222,"N Gekas",3,"degree"
"223",223,"A Meso",3,"degree"
"224",224,"G Masson",3,"degree"
"225",225,"P Mamassian",7,"degree"
"226",226,"G Erlikhman",3,"degree"
"227",227,"G Caplovitz",6,"degree"
"228",228,"L Liu",2,"degree"
"229",229,"C Pack",1,"degree"
"230",230,"B Anderson",7,"degree"
"231",231,"S Courtney",2,"degree"
"232",232,"S Yantis",2,"degree"
"233",233,"R Rademaker",1,"degree"
"234",234,"S Ling",5,"degree"
"235",235,"C Cunningham",5,"degree"
"236",236,"H Egeth",1,"degree"
