"","id","label","measure","CM"
"1",1,"L Barsalou",4,"degree"
"2",2,"A Glenberg",4,"degree"
"3",3,"B MacWhinney",3,"degree"
"4",4,"N Newton",3,"degree"
"5",5,"A Brook",4,"degree"
"6",6,"J Kolodner",7,"degree"
"7",7,"P Thagard",6,"degree"
"8",8,"M Ranney",8,"degree"
"9",9,"S Nuallain",4,"degree"
"10",10,"X Chen",4,"degree"
"11",11,"P Barker",4,"degree"
"12",12,"H Andersen",4,"degree"
"13",13,"N Nersessian",4,"degree"
"14",14,"T Nickles",4,"degree"
"15",15,"C Frederiksen",3,"degree"
"16",16,"J Donin",3,"degree"
"17",17,"S Lajoie",4,"degree"
"18",18,"T Koschmann",3,"degree"
"19",19,"R Hadley",4,"degree"
"20",20,"J Elman",2,"degree"
"21",21,"G Marcus",2,"degree"
"22",22,"R Hall",3,"degree"
"23",23,"C Goodwin",3,"degree"
"24",24,"R Stevens",3,"degree"
"25",25,"S Star",3,"degree"
"26",26,"G Hatfield",2,"degree"
"27",27,"B Keeley",2,"degree"
"28",28,"W Hirstein",2,"degree"
"29",29,"C Kalish",3,"degree"
"30",30,"W Ahn",4,"degree"
"31",31,"M Pazzani",3,"degree"
"32",32,"D Cummins",3,"degree"
"33",33,"D Kaufman",4,"degree"
"34",34,"S Ohlsson",5,"degree"
"35",35,"B Reiser",4,"degree"
"36",36,"L Shapiro",4,"degree"
"37",37,"J McKendree",3,"degree"
"38",38,"J Gee",3,"degree"
"39",39,"K Stenning",4,"degree"
"40",40,"J Voss",3,"degree"
"41",41,"C Schunn",4,"degree"
"42",42,"S Epstein",4,"degree"
"43",43,"E Aaron",1,"degree"
"44",44,"M Spivey",1,"degree"
"45",45,"J Adrian",3,"degree"
"46",46,"M Perez-Abolo",3,"degree"
"47",47,"A Pineiro",3,"degree"
"48",48,"A Espinet",3,"degree"
"49",49,"B Nosek",1,"degree"
"50",50,"E Alberdi",1,"degree"
"51",51,"R Logie",1,"degree"
"52",52,"M Alibali",3,"degree"
"53",53,"N McNeil",2,"degree"
"54",54,"M Perrott",2,"degree"
"55",55,"E Altmann",1,"degree"
"56",56,"W Gray",1,"degree"
"57",57,"K Anderson",2,"degree"
"58",58,"J Milostan",2,"degree"
"59",59,"G Cottrell",7,"degree"
"60",60,"E Andonova",2,"degree"
"61",61,"A Archambault",1,"degree"
"62",62,"P Schyns",2,"degree"
"63",63,"C Audet",1,"degree"
