V1,V2,authors
-0.03622962666610172,0.017305229726260106,A Alishahi
-0.0393428353608254,0.0025783402534065147,A Ancell
0.03640518650737446,-0.02967761996914428,A Anderson
-0.03417481769513005,0.018696892252457697,A Ankit
0.07479776084780188,0.010262215331080191,A Baker
0.06175733191557074,0.00909328987237253,A Banks
-0.029509327043657305,1.3093197196667531e-4,A Bartholomew
-0.015661327556819395,-6.92205562233364e-4,A Bender
0.07431798185578264,0.008785224926718009,A Biller
-0.03198403363159987,-0.010421131688399187,A Blodgett
-0.03198403363159987,-0.010421131688399084,A Bloomfield
0.045919880765596534,0.01316476224095038,A Borovsky
0.07666573410677159,0.008671777829468303,A Bruin
-0.0385364955705627,0.016889961876713912,A Bunger
0.04046740669071191,0.01100427054984855,A Buss
0.056495575291201645,0.013961633394655074,A Cabana
-0.03400970190283552,0.004319845352491253,A Camilleri
-0.03631802083514953,0.013960791559246821,A Cangelosi
-0.02985122394407676,-0.0028868225167533942,A Carassa
0.07622466504486887,0.01877928857029195,A Carstensen
0.06860838411707643,-0.0027684256455831283,A Chambers
-0.03771405984089496,0.012046825522443811,A Chapman
0.0049730406619713854,0.00719558012565298,A Chatterjee
-0.02795269308350209,0.025815231369888326,A Chemero
-0.036366469950079555,0.020615218770182613,A Chen
-0.03964092529126921,0.011356455320379556,A Chuderski
0.07931904608304678,-0.04023002308262062,A Clarkson
0.06931016860790178,0.006968566633156274,A Cleermans
0.08489383029115408,0.01627503615791007,A Clifford
-0.03243286387429678,0.0012961894543420493,A Coen
0.12200348702434059,-0.0024327651617504515,A Cohen
0.07259890268264536,-0.019725042925333336,A Cook
-0.030719673344655033,-0.10690355526350397,A Corbett
-0.03700935491110118,0.005607256354584662,A Cox
0.07259890268264536,-0.019725042925333343,A Crockett
0.0687590468480916,0.0032227439114966778,A Crug
-0.023910683986027043,0.008981892079626913,A D'Anguilli
-0.032307151689329565,0.004606814355687006,A Dardis
-0.033941266220945045,-5.9067017831000276e-5,A Demos
0.02474819152019891,0.0048475147116174965,A Dewald
-0.03787330475280435,0.013561339971919115,A DiBattista
-0.030018142810687688,-0.04940477843273829,A Eitel
-0.035279046409922736,-0.004716067211059288,A Ejova
-0.027855034775257404,-0.04074347126614545,A Ellis
-0.02786825352840132,0.004723974425668017,A Fathi
-0.034170637898381206,0.01801080448630305,A Fazly
-0.0353286269616245,4.118220081551179e-4,A Feeney
0.04591988076559651,0.013164762240950385,A Fernald
-0.0451876279896866,0.025375483474434087,A Fine
-0.04018673927969613,-0.010418499622204347,A Fisher
-0.03311201992566153,0.01153521742201321,A Frazer
-0.034801669762853975,0.018477690672542207,A Friesen
-0.012908466852016152,0.006115871068204127,A Gatt
-0.00859386177770833,-0.010834709659063895,A Geertz
-0.03520219962682339,0.010200479241176447,A Gerow
0.04353850917697064,0.017211078138497798,A Gilman
0.09591465394348683,0.021770115921287938,A Goldberg
0.023619860528494695,0.02192709110156835,A Gopnik
-0.0319724124508009,-0.012971144409790586,A Graesser
-0.03505347282066814,0.004014324206087364,A Graybiel
-0.036213155851030986,0.009218629231530745,A Guerin-Dugue
-0.03440076212143919,-0.0010891109476930585,A Hahn
-0.023710579587843093,-0.0287390040989786,A Havard
-0.02637354661834732,-9.000716096835039e-4,A Hawley-Dolan
-0.03815610083858745,0.018161047013629878,A Heloir
-0.03374890823753458,0.0015377104641675664,A Henson
-0.024654114106208165,0.013380144816156939,A Horowitz
-0.03618736933384848,0.002483603238377898,A Hostetter
-0.015415333272767005,-0.00495033226126301,A Hund
-0.033018763184443876,0.006312521914082419,A James
-0.020783834767369166,0.0033594734577865356,A Jamrozik
-0.029036026767807532,0.008304975683985244,A Janyan
-0.05050834562936622,0.0196337523440111,A Jern
-0.026121999888298726,0.0017538339168444623,A Kaznatcheev
0.07016112783082094,0.014719258632388833,A Kersten
0.15379240783386014,0.01809096992902989,A Kingstone
0.06862747804705478,-0.05546689416126988,A Kitsantas
-0.03376251197779885,0.006497039121211582,A Kittredge
-0.02808162800575625,0.0034495558195912863,A Klippel
-0.03173320820284804,0.011695699492759918,A Knittel
-0.03216594734648492,0.010757718170189393,A Knott
-0.03505347282066816,0.004014324206087361,A Kramer
-0.02750612281725945,0.001812720720350333,A Kranjec
-0.04120037342762516,-4.1271960743652277e-4,A Krumnack
-0.03501814232276098,0.010830674121640148,A Kukona
-0.03311523586610713,-6.136879799705143e-4,A Kyburg
-0.037009354911101175,0.005607256354584657,A Lai
-0.032625613729603146,0.01131087199519031,A Leeuwen
0.009304678973133633,0.014076060366558231,A Lim
0.07285126751756799,0.009658426156639019,A Lotem
-0.03814240907684821,0.014760184896096554,A Ma-Wyatt
-0.044119753804462064,0.0023220475653720736,A Maehigashi
-0.036690367806926145,0.01351221035525108,A Maes
0.03184031480349264,0.024171431431248495,A Majid
0.06936190106562166,0.0032887832805350544,A Malka
0.09453507119356487,-0.0028797704930321375,A Mann
-0.03704656465096089,0.014720197360163069,A Markatou
0.052771838421850174,0.008015145316299545,A Markman
0.07701315894913649,0.017248848327378958,A Mateu-Martin
-0.03710883245948602,0.013135130431931836,A Meyer
-0.0339384591205874,-2.8701676722447174e-4,A Missault
0.05768209925873276,0.01519188651242286,A Mitchel
-0.03071967334465504,-0.10690355526350398,A Mitchell
0.04781334287204012,0.010578987198601574,A Morris
-0.031111795305382495,0.01268974716563356,A Morse
-0.03417481769513008,0.01869689225245808,A Mukerjee
-0.03252421717889364,0.0022262338527144956,A Natarajan
-0.03417063789838123,0.018010804486303066,A Nematzadeh
-0.03786816648879906,0.015839836935733438,A November
-0.03917828072476402,0.02011394285382051,A Oliva
-0.029897491598298045,-0.001975460783437946,A Olney
-0.03319291771447229,0.002679863182323477,A Ortony
-0.03660529775926582,0.010615679629788485,A Osth
